A,17,pez-clj-bitset,2696
A,17,pez-clj-boolean-array,9188
A,17,pez-clj-bitset,2703
A,17,pez-clj-boolean-array,8983
A,17,pez-clj-bitset,2704
A,17,pez-clj-boolean-array,8999
A,17,pez-clj-bitset,2702
A,17,pez-clj-boolean-array,9243
A,17,pez-clj-bitset,2709
A,17,pez-clj-boolean-array,9249
A,17,pez-clj-bitset,5658
A,17,pez-clj-boolean-array,9047
A,17,pez-clj-bitset,2709
A,17,pez-clj-boolean-array,9071
A,17,pez-clj-bitset,2688
A,17,pez-clj-boolean-array,9107
A,17,pez-clj-bitset,2702
A,17,pez-clj-boolean-array,8948
A,17,pez-clj-bitset,2704
A,17,pez-clj-boolean-array,8983
A,17,pez-clj-bitset,5707
A,17,pez-clj-boolean-array,9107
A,17,pez-clj-bitset,2724
A,17,pez-clj-boolean-array,9014
A,17,pez-clj-bitset,2712
A,17,pez-clj-boolean-array,9193
A,17,pez-clj-bitset,2714
A,17,pez-clj-boolean-array,8926
A,17,pez-clj-bitset,5807
A,17,pez-clj-boolean-array,9041
A,17,pez-clj-bitset,2682
A,17,pez-clj-boolean-array,9152
A,17,pez-clj-bitset,2677
A,17,pez-clj-boolean-array,9125
A,17,pez-clj-bitset,2700
A,17,pez-clj-boolean-array,9158
A,17,pez-clj-bitset,2705
A,17,pez-clj-boolean-array,8973
A,17,pez-clj-bitset,5762
A,17,pez-clj-boolean-array,9149
A,17,pez-clj-bitset,5908
A,17,pez-clj-boolean-array,9154
A,17,pez-clj-bitset,2732
A,17,pez-clj-boolean-array,9210
A,17,pez-clj-bitset,2701
A,17,pez-clj-boolean-array,9219
A,17,pez-clj-bitset,2700
A,17,pez-clj-boolean-array,9129
A,17,pez-clj-bitset,2689
A,17,pez-clj-boolean-array,9014
A,17,pez-clj-bitset,5820
A,17,pez-clj-boolean-array,9151
A,17,pez-clj-bitset,2715
A,17,pez-clj-boolean-array,8940
A,17,pez-clj-bitset,2721
A,17,pez-clj-boolean-array,9104
A,17,pez-clj-bitset,5876
A,17,pez-clj-boolean-array,8969
A,17,pez-clj-bitset,2704
A,17,pez-clj-boolean-array,9091
A,17,pez-clj-bitset,5823
A,17,pez-clj-boolean-array,9034
A,17,pez-clj-bitset,2689
A,17,pez-clj-boolean-array,8957
A,17,pez-clj-bitset,2707
A,17,pez-clj-boolean-array,9118
A,17,pez-clj-bitset,2673
A,17,pez-clj-boolean-array,9154
A,17,pez-clj-bitset,2708
A,17,pez-clj-boolean-array,9090
A,17,pez-clj-bitset,2712
A,17,pez-clj-boolean-array,8982
A,17,pez-clj-bitset,2694
A,17,pez-clj-boolean-array,9100
A,17,pez-clj-bitset,2703
A,17,pez-clj-boolean-array,9148
A,17,pez-clj-bitset,5771
A,17,pez-clj-boolean-array,9072
A,17,pez-clj-bitset,2704
A,17,pez-clj-boolean-array,9016
A,17,pez-clj-bitset,2700
A,17,pez-clj-boolean-array,9100
A,17,pez-clj-bitset,2694
A,17,pez-clj-boolean-array,9064
A,17,pez-clj-bitset,5852
A,17,pez-clj-boolean-array,9140
A,17,pez-clj-bitset,2694
A,17,pez-clj-boolean-array,9092
A,17,pez-clj-bitset,2701
A,17,pez-clj-boolean-array,9113
A,17,pez-clj-bitset,5780
A,17,pez-clj-boolean-array,8972
A,17,pez-clj-bitset,5852
A,17,pez-clj-boolean-array,9130
A,17,pez-clj-bitset,5658
A,17,pez-clj-boolean-array,9137
A,17,pez-clj-bitset,2700
A,17,pez-clj-boolean-array,9166
A,17,pez-clj-bitset,2697
A,17,pez-clj-boolean-array,9119
A,17,pez-clj-bitset,2701
A,17,pez-clj-boolean-array,9028
A,17,pez-clj-bitset,2684
A,17,pez-clj-boolean-array,9073
A,17,pez-clj-bitset,2700
A,17,pez-clj-boolean-array,9019
A,17,pez-clj-bitset,2680
A,17,pez-clj-boolean-array,9205
A,17,pez-clj-bitset,2697
A,17,pez-clj-boolean-array,9178
A,17,pez-clj-bitset,2694
A,17,pez-clj-boolean-array,9196
A,17,pez-clj-bitset,2703
A,17,pez-clj-boolean-array,8664
A,17,pez-clj-bitset,2688
A,17,pez-clj-boolean-array,9125
A,17,pez-clj-bitset,2717
A,17,pez-clj-boolean-array,9028
